CustomerID;CustomerName;BillToCustomerID;CustomerCategoryID;BuyingGroupID;PrimaryContactPersonID;AlternateContactPersonID;DeliveryMethodID;DeliveryCityID;PostalCityID;CreditLimit;AccountOpenedDate;StandardDiscountPercentage;IsStatementSent;IsOnCreditHold;PaymentDays;PhoneNumber;FaxNumber;DeliveryRun;RunPosition;WebsiteURL;DeliveryAddressLine1;DeliveryAddressLine2;DeliveryPostalCode;DeliveryLocation;PostalAddressLine1;PostalAddressLine2;PostalPostalCode;LastEditedBy;ValidFrom;ValidTo
967;Meera Patel;967;6;;3167;;3;14492;14492;2100,00;2013-01-01;,000;False;False;7;(217) 555-0100;(217) 555-0101;;;http://www.microsoft.com/MeeraPatel/;Shop 9;1034 Kellnerova Boulevard;90737;PO Box 8111;Carvalhoville;90737;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
968;Anca Gogean;968;7;;3168;;3;1245;1245;3400,00;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.microsoft.com/AncaGogean/;Shop 14;198 Brasseur Avenue;90558;PO Box 4171;Caraballoville;90558;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
969;Staffan Persson;969;5;;3169;;3;26778;26778;3300,00;2013-01-01;,000;False;False;7;(314) 555-0100;(314) 555-0101;;;http://www.microsoft.com/StaffanPersson/;Suite 8;1532 Dewangan Street;90068;PO Box 8839;Tickooville;90068;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
970;Isidora Urias;970;3;;3170;;3;3894;3894;2300,00;2013-01-01;,000;False;False;7;(239) 555-0100;(239) 555-0101;;;http://www.microsoft.com/IsidoraUrias/;Suite 16;900 Cu Avenue;90239;PO Box 9684;Haville;90239;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
971;Dhanishta Mokkapati;971;7;;3171;;3;16416;16416;3150,00;2013-01-01;,000;False;False;7;(907) 555-0100;(907) 555-0101;;;http://www.microsoft.com/DhanishtaMokkapati/;Shop 23;1827 Kustrin Boulevard;90555;PO Box 9571;Couetville;90555;15;2015-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
972;Lakshmi Benipal;972;5;;3172;;3;19839;19839;2100,00;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.microsoft.com/LakshmiBenipal/;Suite 23;1017 Juniskyzy Boulevard;90718;PO Box 8016;Aguilarville;90718;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
973;Kumar Kamei;973;3;;3173;;3;22085;22085;3300,00;2013-01-01;,000;False;False;7;(304) 555-0100;(304) 555-0101;;;http://www.microsoft.com/KumarKamei/;Suite 25;1742 Valbe Avenue;90019;PO Box 9000;Jaunzemsville;90019;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
974;Emil Roman;974;5;;3174;;3;18004;18004;1600,00;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.microsoft.com/EmilRoman/;Suite 13;1301 Bhutia Street;90580;PO Box 7922;Trivediville;90580;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
975;Prabodh Nair;975;3;;3175;;3;34530;34530;3000,00;2013-01-01;,000;False;False;7;(605) 555-0100;(605) 555-0101;;;http://www.microsoft.com/PrabodhNair/;Suite 30;1977 Du Road;90115;PO Box 9153;Caoville;90115;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
976;Alinne Matos;976;5;;3176;;3;30906;30906;3858,75;2013-01-01;,000;False;False;7;(229) 555-0100;(229) 555-0101;;;http://www.microsoft.com/AlinneMatos/;Suite 6;244 Lieu Crescent;90647;PO Box 1620;Berzinaville;90647;15;2015-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
977;Mauno Laurila;977;3;;3177;;3;24590;24590;1400,00;2013-01-01;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.microsoft.com/MaunoLaurila/;Suite 2;1906 Shenoy Lane;90226;PO Box 9699;Bandopadhyayville;90226;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
978;Baalaamjali Devulapalli;978;4;;3178;;3;28032;28032;3465,00;2013-01-01;,000;False;False;7;(505) 555-0100;(505) 555-0101;;;http://www.microsoft.com/BaalaamjaliDevulapalli/;Shop 14;1123 Thakur Road;90011;PO Box 40;Valekville;90011;15;2015-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
979;Melani Ravlen;979;7;;3179;;3;7485;7485;3300,00;2013-01-01;,000;False;False;7;(405) 555-0100;(405) 555-0101;;;http://www.microsoft.com/MelaniRavlen/;Unit 7;340 Lucchesi Street;90303;PO Box 8998;Rezaeiville;90303;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
980;Om Yadav;980;3;;3180;;3;20270;20270;2900,00;2013-01-01;,000;False;False;7;(262) 555-0100;(262) 555-0101;;;http://www.microsoft.com/OmYadav/;Shop 13;419 Brkic Crescent;90268;PO Box 9441;Kallasville;90268;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
981;Mahmut ozbek;981;6;;3181;;3;2782;2782;3400,00;2013-01-01;,000;False;False;7;(339) 555-0100;(339) 555-0101;;;http://www.microsoft.com/Mahmutozbek/;Unit 5;662 Ornlamai Boulevard;90358;PO Box 8879;Changville;90358;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
982;Yves Belisle;982;4;;3182;;3;35635;35635;3150,00;2013-01-01;,000;False;False;7;(480) 555-0100;(480) 555-0101;;;http://www.microsoft.com/YvesBelisle/;Unit 22;1530 Ngo Boulevard;90606;PO Box 7024;Hopkinsville;90606;20;2013-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
983;Sabine Alksne;983;4;;3183;;3;13669;13669;2600,00;2013-01-01;,000;False;False;7;(479) 555-0100;(479) 555-0101;;;http://www.microsoft.com/SabineAlksne/;Unit 27;767 Jun Avenue;90618;PO Box 9391;Minville;90618;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
984;Kamala Nishad;984;7;;3184;;3;14268;14268;2900,00;2013-01-01;,000;False;False;7;(201) 555-0100;(201) 555-0101;;;http://www.microsoft.com/KamalaNishad/;Suite 5;1233 Jantunen Street;90003;PO Box 6286;Huddlestonville;90003;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
985;Roko Ilic;985;7;;3185;;3;13692;13692;2400,00;2013-01-01;,000;False;False;7;(262) 555-0100;(262) 555-0101;;;http://www.microsoft.com/RokoIlic/;Unit 17;1653 Huq Crescent;90658;PO Box 6507;Hadrabovaville;90658;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
986;Neil Farrelly;986;3;;3186;;3;29938;29938;1680,00;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.microsoft.com/NeilFarrelly/;Suite 17;730 Gungor Boulevard;90355;PO Box 8803;Kellnerovaville;90355;20;2013-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
987;Akhil Nadar;987;4;;3187;;3;30779;30779;3465,00;2013-01-01;,000;False;False;7;(479) 555-0100;(479) 555-0101;;;http://www.microsoft.com/AkhilNadar/;Shop 6;372 Ghatak Crescent;90680;PO Box 5882;Buresovaville;90680;8;2014-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
988;Maksims Krastins;988;6;;3188;;3;19979;19979;1900,00;2013-01-01;,000;False;False;7;(304) 555-0100;(304) 555-0101;;;http://www.microsoft.com/MaksimsKrastins/;Shop 23;292 Desai Boulevard;90610;PO Box 9394;Ponceville;90610;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
989;Milinka Zujovic;989;6;;3189;;3;38184;38184;1600,00;2013-01-01;,000;False;False;7;(316) 555-0100;(316) 555-0101;;;http://www.microsoft.com/MilinkaZujovic/;Shop 13;1941 Piili Lane;90574;PO Box 8794;Prikrylovaville;90574;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
990;Andris Saulitis;990;7;;3190;;3;10233;10233;2500,00;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.microsoft.com/AndrisSaulitis/;Unit 28;370 Rallapalli Street;90073;PO Box 1135;Parraville;90073;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
991;Valter Viiding;991;4;;3191;;3;8294;8294;3600,00;2013-01-01;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.microsoft.com/ValterViiding/;Suite 10;129 Jo Road;90005;PO Box 8611;Haville;90005;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
992;Amarakumaar Gadiyaram;992;3;;3192;;3;35503;35503;1800,00;2013-01-01;,000;False;False;7;(303) 555-0100;(303) 555-0101;;;http://www.microsoft.com/AmarakumaarGadiyaram/;Shop 10;1575 Bhattacharya Lane;90381;PO Box 8100;Lo Ducaville;90381;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
993;Gasper Havzija;993;6;;3193;;3;31323;31323;3500,00;2013-01-01;,000;False;False;7;(314) 555-0100;(314) 555-0101;;;http://www.microsoft.com/GasperHavzija/;Suite 31;978 Saowaluk Crescent;90670;PO Box 559;safranekville;90670;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
994;Libuse Kuchtova;994;4;;3194;;3;35082;35082;2400,00;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.microsoft.com/LibuseKuchtova/;Unit 31;364 Thai Lane;90729;PO Box 162;Seegersville;90729;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
995;Kumar Naicker;995;3;;3195;;3;25170;25170;1100,00;2013-01-01;,000;False;False;7;(262) 555-0100;(262) 555-0101;;;http://www.microsoft.com/KumarNaicker/;Suite 11;1012 Sidhu Street;90515;PO Box 4907;Salville;90515;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
996;Laszlo Gardenier;996;6;;3196;;3;21001;21001;2200,00;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.microsoft.com/LaszloGardenier/;Unit 6;1739 Matos Lane;90366;PO Box 6422;Shasthriville;90366;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
997;Nada Ana Slosar;997;4;;3197;;3;6907;6907;3500,00;2013-01-01;,000;False;False;7;(239) 555-0100;(239) 555-0101;;;http://www.microsoft.com/NadaAnaSlosar/;Unit 7;1746 Das Avenue;90389;PO Box 9808;Van Groesenville;90389;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
998;Mahavir Sonkar;998;5;;3198;;3;26300;26300;3300,00;2013-01-01;,000;False;False;7;(505) 555-0100;(505) 555-0101;;;http://www.microsoft.com/MahavirSonkar/;Unit 7;732 Petrov Avenue;90398;PO Box 5181;Eddenville;90398;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
999;Kristi Part;999;4;;3199;;3;38036;38036;3600,00;2013-01-01;,000;False;False;7;(702) 555-0100;(702) 555-0101;;;http://www.microsoft.com/KristiPart/;Unit 26;348 Putkonen Avenue;90162;PO Box 9494;Tuntayakulville;90162;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1000;Krishnam Allu;1000;3;;3200;;3;5645;5645;2300,00;2013-01-01;,000;False;False;7;(405) 555-0100;(405) 555-0101;;;http://www.microsoft.com/KrishnamAllu/;Unit 20;1253 Rahimi Lane;90495;PO Box 651;Nutiuville;90495;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1001;Dinh Mai;1001;5;;3201;;3;9258;9258;3900,00;2013-01-27;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.microsoft.com/;Suite 22;1787 Hele Avenue;90423;PO Box 9864;Sharonville;90423;1;2013-01-27T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1002;Stefan Selezeanu;1002;5;;3202;;3;7529;7529;3300,00;2013-02-22;,000;False;False;7;(212) 555-0100;(212) 555-0101;;;http://www.microsoft.com/;Unit 2;1683 Zala Avenue;90053;PO Box 9281;Darshanaville;90053;1;2013-02-22T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1003;Hue Ton;1003;4;;3203;;3;15689;15689;4095,00;2013-03-25;,000;False;False;7;(252) 555-0100;(252) 555-0101;;;http://www.microsoft.com/;Unit 17;1634 Eugen Lane;90337;PO Box 9496;Leenaville;90337;8;2014-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1004;Drishti Bose;1004;6;;3204;;3;36434;36434;3600,00;2013-04-01;,000;False;False;7;(479) 555-0100;(479) 555-0101;;;http://www.microsoft.com/;Shop 12;262 Seo-yun Boulevard;90534;PO Box 2214;Selmaville;90534;1;2013-04-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1005;Bhadram Kamasamudram;1005;3;;3205;;3;36365;36365;2300,00;2013-04-06;,000;False;False;7;(802) 555-0100;(802) 555-0101;;;http://www.microsoft.com/;Shop 3;94 Selma Road;90167;PO Box 1857;Rajivville;90167;1;2013-04-06T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1006;Taj Syme;1006;3;;3206;;3;25083;25083;3100,00;2013-04-10;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.microsoft.com/;Unit 27;1864 Rohan Road;90216;PO Box 7111;Pavelville;90216;1;2013-04-10T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1007;Irma Berzina;1007;7;;3207;;3;24180;24180;2600,00;2013-04-13;,000;False;False;7;(458) 555-0100;(458) 555-0101;;;http://www.microsoft.com/;Suite 29;932 Deeptendu Crescent;90150;PO Box 677;Laimonisville;90150;1;2013-04-13T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1008;Vedrana Kovacevic;1008;3;;3208;;3;28434;28434;2100,00;2013-04-14;,000;False;False;7;(479) 555-0100;(479) 555-0101;;;http://www.microsoft.com/;Shop 31;1195 Sophia Crescent;90070;PO Box 3786;Hongville;90070;1;2013-04-14T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1009;Bhagavateeprasaad Malladi;1009;5;;3209;;3;13896;13896;2800,00;2013-05-03;,000;False;False;7;(479) 555-0100;(479) 555-0101;;;http://www.microsoft.com/;Shop 18;1386 Elnaz Avenue;90471;PO Box 3068;Davidville;90471;1;2013-05-03T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1010;Serdar ozCelik;1010;4;;3210;;3;8562;8562;1200,00;2013-05-06;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.microsoft.com/;Unit 2;473 Mani Avenue;90481;PO Box 8427;Magdalenaville;90481;1;2013-05-06T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1011;Rajeev Sandhu;1011;6;;3211;;3;35951;35951;4000,00;2013-06-11;,000;False;False;7;(458) 555-0100;(458) 555-0101;;;http://www.microsoft.com/;Shop 9;1768 Suniti Road;90658;PO Box 6458;Padmaville;90658;1;2013-06-11T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1012;Urve Kasesalu;1012;7;;3212;;3;6206;6206;2000,00;2013-06-16;,000;False;False;7;(319) 555-0100;(319) 555-0101;;;http://www.microsoft.com/;Unit 17;987 Amarendra Road;90140;PO Box 7630;Zalaville;90140;1;2013-06-16T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1013;Annette  Hetu;1013;5;;3213;;3;14522;14522;3900,00;2013-06-22;,000;False;False;7;(405) 555-0100;(405) 555-0101;;;http://www.microsoft.com/;Unit 30;1595 Anima Avenue;90069;PO Box 6459;Bianhville;90069;1;2013-06-22T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1014;Narendra Tickoo;1014;3;;3214;;3;9099;9099;3100,00;2013-07-18;,000;False;False;7;(803) 555-0100;(803) 555-0101;;;http://www.microsoft.com/;Shop 13;1608 Volkan Boulevard;90053;PO Box 394;Camilleville;90053;1;2013-07-18T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1015;Isa Hulsegge;1015;5;;3215;;3;30734;30734;1500,00;2013-08-01;,000;False;False;7;(252) 555-0100;(252) 555-0101;;;http://www.microsoft.com/;Suite 11;599 Margherita Boulevard;90320;PO Box 7782;Darshanaville;90320;1;2013-08-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1016;Aive Petrov;1016;4;;3216;;3;35470;35470;3100,00;2013-08-10;,000;False;False;7;(316) 555-0100;(316) 555-0101;;;http://www.microsoft.com/;Unit 26;1377 Marten Street;90134;PO Box 9333;Bryanville;90134;1;2013-08-10T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1017;David Novacek ;1017;6;;3217;;3;7668;7668;2730,00;2013-08-15;,000;False;False;7;(423) 555-0100;(423) 555-0101;;;http://www.microsoft.com/;Shop 10;588 Danielle  Lane;90064;PO Box 7597;Priyaville;90064;15;2015-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1018;Nils Kaulins;1018;5;;3218;;3;14041;14041;1700,00;2013-09-08;,000;False;False;7;(406) 555-0100;(406) 555-0101;;;http://www.microsoft.com/;Unit 13;432 Ebru Road;90545;PO Box 2979;Anindoville;90545;1;2013-09-08T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1019;Dhanishta Pullela;1019;3;;3219;;3;12563;12563;1575,00;2013-10-03;,000;False;False;7;(304) 555-0100;(304) 555-0101;;;http://www.microsoft.com/;Suite 6;304 Olly Lane;90267;PO Box 6205;Lindaville;90267;8;2014-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1020;Hai Banh;1020;5;;3220;;3;6574;6574;2625,00;2013-10-23;,000;False;False;7;(252) 555-0100;(252) 555-0101;;;http://www.microsoft.com/;Shop 24;1983 Chandrakanta Street;90492;PO Box 1446;Debrajville;90492;15;2015-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1021;Fabrice Cloutier;1021;4;;3221;;3;32558;32558;1100,00;2013-11-19;,000;False;False;7;(252) 555-0100;(252) 555-0101;;;http://www.microsoft.com/;Suite 14;667 Sandhya Lane;90765;PO Box 3460;Kajsaville;90765;1;2013-11-19T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1022;Nadir Seddigh;1022;5;;3222;;3;3048;3048;3000,00;2013-11-25;,000;False;False;7;(907) 555-0100;(907) 555-0101;;;http://www.microsoft.com/;Shop 30;283 Panit Road;90067;PO Box 4604;Carlaville;90067;1;2013-11-25T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1023;Farzana Habibi;1023;7;;3223;;3;4270;4270;2900,00;2013-12-01;,000;False;False;7;(219) 555-0100;(219) 555-0101;;;http://www.microsoft.com/;Suite 12;430 Mina Street;90772;PO Box 6575;Arjunaville;90772;1;2013-12-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1024;Arka Chatterjee;1024;4;;3224;;3;4795;4795;3500,00;2013-12-26;,000;False;False;7;(303) 555-0100;(303) 555-0101;;;http://www.microsoft.com/;Unit 13;1644 Archer Lane;90675;PO Box 5144;Gopalgobindaville;90675;1;2013-12-26T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1025;Tuulikki Linna;1025;6;;3225;;3;25771;25771;1300,00;2014-01-15;,000;False;False;7;(217) 555-0100;(217) 555-0101;;;http://www.microsoft.com/;Suite 20;25 Darakhshan Road;90608;PO Box 9930;Lakshmiville;90608;1;2014-01-15T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1026;Daniella Cavalcante;1026;5;;3226;;3;28385;28385;1470,00;2014-01-17;,000;False;False;7;(405) 555-0100;(405) 555-0101;;;http://www.microsoft.com/;Shop 22;854 Chin-Sun Street;90104;PO Box 3816;Langville;90104;8;2014-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1027;Serdar ozden;1027;7;;3227;;3;28817;28817;2100,00;2014-02-22;,000;False;False;7;(319) 555-0100;(319) 555-0101;;;http://www.microsoft.com/;Shop 16;1045 Margherita Lane;90654;PO Box 3171;Ellaville;90654;1;2014-02-22T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1028;Emma Van Zant;1028;6;;3228;;3;37886;37886;2400,00;2014-05-14;,000;False;False;7;(303) 555-0100;(303) 555-0101;;;http://www.microsoft.com/;Shop 21;1197 Uma Road;90400;PO Box 4980;Terezaville;90400;1;2014-05-14T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1029;Veronika Necesana;1029;3;;3229;;3;9331;9331;3900,00;2014-05-18;,000;False;False;7;(218) 555-0100;(218) 555-0101;;;http://www.microsoft.com/;Shop 10;767 Gopalgobinda Crescent;90090;PO Box 2302;Dhaeraemdranaadhville;90090;1;2014-05-18T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1030;Chompoo Atitarn;1030;5;;3230;;3;1326;1326;4000,00;2014-06-18;,000;False;False;7;(603) 555-0100;(603) 555-0101;;;http://www.microsoft.com/;Unit 16;1605 Anuj Avenue;90794;PO Box 2759;Langville;90794;1;2014-06-18T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1031;Dipti Shah;1031;6;;3231;;3;30830;30830;3700,00;2014-08-03;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.microsoft.com/;Unit 3;381 Hai Crescent;90234;PO Box 7396;Divyenduville;90234;1;2014-08-03T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1032;Som Mukherjee;1032;3;;3232;;3;22998;22998;3100,00;2014-08-25;,000;False;False;7;(385) 555-0100;(385) 555-0101;;;http://www.microsoft.com/;Suite 13;263 Meredith Crescent;90747;PO Box 8436;Debrajville;90747;1;2014-08-25T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1033;Cuneyt Arslan;1033;4;;3233;;3;17992;17992;2000,00;2014-08-26;,000;False;False;7;(405) 555-0100;(405) 555-0101;;;http://www.microsoft.com/;Unit 15;1400 Johanna Street;90287;PO Box 1365;Baalaamjaliville;90287;1;2014-08-26T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1034;Aishwarya Dantuluri;1034;3;;3234;;3;3018;3018;3885,00;2014-09-03;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.microsoft.com/;Suite 13;1167 Femke Lane;90735;PO Box 1421;Minaville;90735;15;2015-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1035;Manjunatha Karnik;1035;5;;3235;;3;37898;37898;3300,00;2014-11-08;,000;False;False;7;(405) 555-0100;(405) 555-0101;;;http://www.microsoft.com/;Suite 8;1768 Kwanjai Crescent;90286;PO Box 490;Ljubomirville;90286;1;2014-11-08T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1036;Erik Malk;1036;5;;3236;;3;2053;2053;1700,00;2014-11-13;,000;False;False;7;(406) 555-0100;(406) 555-0101;;;http://www.microsoft.com/;Suite 18;923 Gilbert Avenue;90538;PO Box 9650;Shantanuville;90538;1;2014-11-13T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1037;David Jaramillo;1037;7;;3237;;3;28918;28918;2100,00;2014-11-21;,000;False;False;7;(803) 555-0100;(803) 555-0101;;;http://www.microsoft.com/;Shop 12;1951 Victoria Avenue;90727;PO Box 5950;Adrianaville;90727;1;2014-11-21T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1038;Damodara Trivedi;1038;6;;3238;;3;33644;33644;2000,00;2014-12-03;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.microsoft.com/;Shop 23;682 Shantanu Boulevard;90350;PO Box 1320;Congville;90350;1;2014-12-03T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1039;Bhaamini Palagummi;1039;6;;3239;;3;18410;18410;2300,00;2015-01-13;,000;False;False;7;(212) 555-0100;(212) 555-0101;;;http://www.microsoft.com/;Unit 29;1035 Clarissa Avenue;90459;PO Box 1576;Dayaramville;90459;1;2015-01-13T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1040;Damodar Shenoy;1040;3;;3240;;3;30865;30865;2400,00;2015-01-16;,000;False;False;7;(229) 555-0100;(229) 555-0101;;;http://www.microsoft.com/;Suite 7;1337 Koknesis Avenue;90673;PO Box 5020;Annetteville;90673;1;2015-01-16T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
1041;Tomo Vidovic;1041;4;;3241;;3;34371;34371;2900,00;2015-01-18;,000;False;False;7;(207) 555-0100;(207) 555-0101;;;http://www.microsoft.com/;Shop 14;296 Anima Boulevard;90085;PO Box 249;Anujville;90085;1;2015-01-18T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
